collision_id,crash_date,crash_time,on_street_name,cross_street_name,off_street_name,borough,zip_code,number_of_persons_injured,number_of_persons_killed,number_of_pedestrians_injured,number_of_pedestrians_killed,number_of_cyclist_injured,number_of_cyclist_killed,number_of_motorist_injured,number_of_motorist_killed,contributing_factor_vehicle_1,longitude,latitude
4408052,2021-04-15,10:45,WEST 8 STREET,SHEEPSHEAD BAY ROAD,,BROOKLYN,11224,0,0,0,0,0,0,0,0,Following Too Closely,-73.976265,40.579212
4407849,2021-04-16,12:00,EDISON STREET,BACHE AVENUE,,STATEN ISLAND,10306,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,-74.11252,40.57365
4407320,2021-04-14,6:50,LONG ISLAND EXPRESSWAY,,,,,0,0,0,0,0,0,0,0,Following Too Closely,-73.85631,40.73632
4407291,2021-04-14,3:39,OCEAN PARKWAY,AVENUE L,,BROOKLYN,11230,0,0,0,0,0,0,0,0,Unspecified,-73.969574,40.619396
4408200,2021-04-16,22:00,RIVER AVENUE,,,,,0,0,0,0,0,0,0,0,Unspecified,-73.92976,40.820263
4407649,2021-04-14,0:00,BATH AVENUE,,,,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,-74.00232,40.601864
4407802,2021-04-15,19:10,LENOX AVENUE,,,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.943634,40.810318
4407345,2021-04-14,13:35,BELT PARKWAY,,,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,-73.79171,40.666306
4408356,2021-04-16,15:05,STEWART AVENUE,JOHNSON AVENUE,,BROOKLYN,11237,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,-73.92577,40.708805
4407245,2021-04-14,9:33,BRUCKNER BOULEVARD,VIRGINIA AVENUE,,BRONX,10472,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,-73.85868,40.826424
4408057,2021-04-13,16:05,FOSTER AVENUE,EAST 8 STREET,,,,0,0,0,0,0,0,0,0,Unspecified,-73.96793,40.63174
4407538,2021-04-15,9:27,NORWAY AVENUE,,,,,0,0,0,0,0,0,0,0,Backing Unsafely,0.0000000,0.0000000
4408332,2021-04-16,11:45,,,190       GUERNSEY STREET,BROOKLYN,11222,0,0,0,0,0,0,0,0,Passing Too Closely,-73.954735,40.727146
4407785,2021-04-11,8:56,SUTTER AVENUE,,,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.798386,40.67253
4407929,2021-04-16,13:02,CENTRAL AVENUE,65 STREET,,QUEENS,11385,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.89073,40.702335
4407425,2021-04-14,0:00,,,1415      AVENUE Z,BROOKLYN,11235,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.95504,40.587894
4408123,2021-04-16,5:30,,,679       REMSEN AVENUE,BROOKLYN,11236,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.917366,40.65047
4408290,2021-04-16,20:26,BROADWAY,WEST 161 STREET,,MANHATTAN,10032,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,-73.94306,40.836555
4408412,2021-04-13,9:00,,,100       ALDRICH STREET,BRONX,10475,0,0,0,0,0,0,0,0,Unspecified,-73.83222,40.870056
4407757,2021-04-15,11:45,RICHMOND AVENUE,PLATINUM AVENUE,,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,-74.16948,40.579372
4407770,2021-04-01,0:10,WEST 122 STREET,MOUNT MORRIS PARK WEST,,MANHATTAN,10027,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,-73.945244,40.805138
4407554,2021-04-15,11:41,,,2324      DAVIDSON AVENUE,BRONX,10468,0,0,0,0,0,0,0,0,Passing Too Closely,-73.90427,40.85968
4407873,2021-04-15,2:00,KINGS HIGHWAY,,,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.98404,40.605595
4407502,2021-04-15,0:05,,,2245      RANDALL AVENUE,BRONX,10473,0,0,0,0,0,0,0,0,Steering Failure,-73.84662,40.819214
4408044,2021-04-16,11:30,,,1074      HOME STREET,BRONX,10459,0,0,0,0,0,0,0,0,Unspecified,-73.88707,40.827972
4408165,2021-04-16,15:30,BELT PARKWAY,,,,,0,0,0,0,0,0,0,0,Fell Asleep,-73.82226,40.66496
4407544,2021-04-14,15:00,GRAND CENTRAL PKWY,,,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.79223,40.719177
4407277,2021-04-14,8:03,EAST 42 STREET,1 AVENUE,,MANHATTAN,10017,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,-73.96984,40.748825
4407834,2021-04-16,7:45,,,53-15     58 STREET,QUEENS,11377,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.91062,40.733597
4407338,2021-04-14,6:45,ARMSTRONG AVENUE,HILLCREST STREET,,STATEN ISLAND,10308,0,0,0,0,0,0,0,0,View Obstructed/Limited,-74.153404,40.54048
4407397,2021-04-14,22:43,30 STREET,BORDEN AVENUE,,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.93864,40.738403
4408109,2021-04-15,16:55,FULTON STREET,,,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,-73.94956,40.68039
4407683,2021-04-14,18:00,,,249       EAST 149 STREET,BRONX,10451,0,0,0,0,0,0,0,0,Backing Unsafely,-73.92366,40.817627
4407829,2021-04-15,12:26,WEST 29 STREET,10 AVENUE,,MANHATTAN,10001,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,-74.001434,40.751446
4456397,2021-09-11,22:15,DAVIDSON AVENUE,WEST 190 STREET,,BRONX,10468,1,0,0,0,0,0,1,0,Unspecified,-73.90119,40.86418
4407496,2021-04-15,8:10,EAST 57 STREET,PARK AVENUE,,MANHATTAN,10022,0,0,0,0,0,0,0,0,Driver Inexperience,-73.97076,40.76161
4407609,2021-04-15,16:00,MADISON STREET,BUSHWICK AVENUE,,BROOKLYN,11221,0,0,0,0,0,0,0,0,Unspecified,-73.9184,40.689648
4407441,2021-04-14,16:00,,,82-22     45 AVENUE,QUEENS,11373,1,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.88266,40.741634
4407689,2021-04-15,18:30,MC DONALD AVENUE,AVENUE U,,BROOKLYN,11223,0,0,0,0,0,0,0,0,Unspecified,-73.97324,40.596977
4407861,2021-04-16,14:56,,,350       65 STREET,BROOKLYN,11220,0,0,0,0,0,0,0,0,Unspecified,-74.02245,40.63864
4407350,2021-04-14,17:30,AMBOY ROAD,GUYON AVENUE,,STATEN ISLAND,10306,0,0,0,0,0,0,0,0,Unspecified,-74.1301,40.565254
4407721,2021-04-14,7:15,,,317       DE WITT AVENUE,BROOKLYN,11207,0,0,0,0,0,0,0,0,Unspecified,-73.898224,40.655895
4407381,2021-04-14,20:10,WASHINGTON AVENUE,LAFAYETTE AVENUE,,BROOKLYN,11238,0,0,0,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,-73.96583,40.68821
4407653,2021-04-15,9:28,,,154       BROOME STREET,MANHATTAN,10002,0,0,0,0,0,0,0,0,Unspecified,-73.98484,40.71649
4407299,2021-04-14,9:05,PARSONS BLVD,90 AVENUE,,QUEENS,11432,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,
4407590,2021-04-14,10:49,STATEN ISLAND EXPRESSWAY,,,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,,
4407896,2021-04-16,14:30,EAST 209 STREET,HULL AVENUE,,BRONX,10467,0,0,0,0,0,0,0,0,Passing Too Closely,-73.87446,40.876785
4407914,2021-04-16,18:05,,,2516      WHITE PLAINS ROAD,BRONX,10467,0,0,0,0,0,0,0,0,Alcohol Involvement,-73.86741,40.86367
4407512,2021-04-14,0:00,,,1600      BOSTON ROAD,BRONX,10460,0,0,0,0,0,0,0,0,Driver Inexperience,-73.89068,40.835827
4408427,2021-04-15,15:37,,,2145      2 AVENUE,MANHATTAN,10029,0,0,0,0,0,0,0,0,Unspecified,-73.94043,40.793396
4407532,2021-04-14,17:20,SOUTHERN BOULEVARD,EAST 182 STREET,,BRONX,10472,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,-73.88312,40.84827
4408086,2021-04-14,23:17,HEGEMAN AVENUE,,,,,1,0,0,0,0,0,1,0,Driver Inexperience,-73.90731,40.656273
4407856,2021-04-16,9:25,,,492       MYRTLE AVENUE,BROOKLYN,11205,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,-73.965485,40.693462
4407729,2021-04-15,16:00,DUMONT AVENUE,HENDRIX STREET,,BROOKLYN,11207,1,0,0,0,0,0,1,0,Unspecified,-73.88799,40.66725
4407789,2021-04-13,17:55,GRANT HIGHWAY,UNIVERSITY AVENUE,,BRONX,10452,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,-73.923065,40.844105
4408129,2021-04-16,21:00,,,4905      CHURCH AVENUE,BROOKLYN,11203,0,0,0,0,0,0,0,0,Backing Unsafely,-73.93121,40.651707
4407576,2021-04-15,10:30,111 AVENUE,LEFFERTS BOULEVARD,,QUEENS,11420,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,-73.821365,40.680496
4408193,2021-04-15,23:36,OGDEN AVENUE,WEST 165 STREET,,BRONX,10452,0,0,0,0,0,0,0,0,View Obstructed/Limited,-73.92854,40.834415
4407643,2021-04-15,0:00,51 AVENUE,61 STREET,,QUEENS,11377,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.90377,40.7357
4407906,2021-04-15,21:33,WHITESTONE EXPRESSWAY,,,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,-73.83413,40.771038
4407414,2021-04-14,19:45,FLATBUSH AVENUE EXTENSION,JOHNSON STREET,,BROOKLYN,11201,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,-73.98391,40.69484
4407623,2021-04-14,7:45,,,38        WEST 86 STREET,MANHATTAN,10024,2,0,0,0,0,0,2,0,Passing or Lane Usage Improper,-73.97052,40.785774
4407436,2021-04-14,12:30,,,82-26     ANKENER AVENUE,QUEENS,11373,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.8852,40.733017
4407952,2021-04-16,8:30,201 STREET,,,,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,-73.757835,40.709023
4407761,2021-04-14,11:15,ATLANTIC AVENUE,,,,,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,-73.832184,40.692886
4408063,2021-04-15,15:18,4 AVENUE,FOREST PLACE,,BROOKLYN,11209,0,1,0,1,0,0,0,0,Driver Inattention/Distraction,-74.029305,40.620487
4407388,2021-04-14,17:50,16 AVENUE,71 STREET,,BROOKLYN,11204,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.99847,40.618595
4407766,2021-04-14,10:29,,,246       WEST 116 STREET,MANHATTAN,10026,1,0,1,0,0,0,0,0,Unspecified,-73.953896,40.803787
4407901,2021-04-15,20:02,ALDUS STREET,FAILE STREET,,BRONX,10459,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,-73.889496,40.82319
4408104,2021-04-14,19:20,FULTON STREET,,,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,-73.94398,40.680088
4407486,2021-04-14,19:00,TINTON AVENUE,HOME STREET,,BRONX,10456,0,0,0,0,0,0,0,0,Unspecified,-73.90094,40.827927
4456618,2021-07-08,19:55,COZINE AVENUE,,,,,0,0,0,0,0,0,0,0,Other Vehicular,-73.88898,40.65342
4408264,2021-04-14,22:21,EASTERN PARKWAY,SCHENECTADY AVENUE,,BROOKLYN,11213,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.9339,40.66895
4407678,2021-04-15,15:25,PERRY AVENUE,,,,,0,0,0,0,0,0,0,0,Turning Improperly,-73.87439,40.879055
4407355,2021-04-14,11:30,SAINT JOHNS PLACE,,,,,1,0,0,0,0,0,1,0,Unsafe Speed,-73.928185,40.67043
4408155,2021-04-16,23:14,BOSTON ROAD,FISH AVENUE,,BRONX,10469,3,0,0,0,0,0,3,0,Unspecified,-73.84989,40.875874
4408271,2021-04-13,9:30,BERGEN STREET,,,,,0,0,0,0,0,0,0,0,Following Too Closely,-73.930534,40.675037
4408380,2021-04-16,13:59,41 STREET,,,,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,-73.9109,40.767582
4407598,2021-04-14,6:35,,,690       WASHINGTON STREET,MANHATTAN,10014,0,0,0,0,0,0,0,0,Backing Unsafely,-74.00849,40.734352
4407693,2021-04-15,22:36,Trans- Manhattan Expressway,Amsterdam Avenue,,,,4,1,0,0,0,0,4,1,Alcohol Involvement,,
4407866,2021-04-16,14:50,EAST 80 STREET,PAERDEGAT 7 STREET,,BROOKLYN,11236,2,0,0,0,0,0,2,0,Driver Inexperience,-73.90736,40.63083
4407452,2021-04-14,18:35,,,1452      FLATBUSH AVENUE,BROOKLYN,11210,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.95033,40.63532
4407809,2021-04-13,10:30,,,533       METROPOLITAN AVENUE,BROOKLYN,11211,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.95087,40.714073
4407393,2021-04-14,6:55,,,923       FLUSHING AVENUE,BROOKLYN,11206,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,-73.93587,40.702194
4407453,2021-04-14,16:58,2 AVENUE,EAST 65 STREET,,MANHATTAN,10065,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,-73.96162,40.764362
4408214,2021-04-12,18:30,TOMPKINS AVENUE,,,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,-73.946236,40.69496
4407824,2021-04-16,12:10,WEST END AVENUE,,,,,0,0,0,0,0,0,0,0,Unspecified,-73.97226,40.79656
4407431,2021-04-14,9:00,BROOK AVENUE,EAST 134 STREET,,BRONX,10454,0,0,0,0,0,0,0,0,Unspecified,-73.92109,40.805016
4407632,2021-04-14,17:00,241 STREET,141 AVENUE,,QUEENS,11422,2,0,0,0,0,0,2,0,Unspecified,-73.73846,40.66406
4407841,2021-04-13,13:14,EAST 115 STREET,2 AVENUE,,MANHATTAN,10029,0,0,0,0,0,0,0,0,Turning Improperly,-73.93829,40.7963
4407096,2021-04-14,2:25,BROOKVILLE BOULEVARD,SUNRISE HIGHWAY,,QUEENS,11422,1,0,0,0,0,0,1,0,Traffic Control Disregarded,-73.73921,40.66563
4407658,2021-04-15,16:00,SUTPHIN BOULEVARD,FOCH BOULEVARD,,QUEENS,11436,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.7921,40.680477
4407933,2021-04-16,11:35,VANDAM STREET,BORDEN AVENUE,,,,1,0,0,0,0,0,1,0,Following Too Closely,-73.93496,40.737785
4407976,2021-04-16,12:26,AMSTERDAM AVENUE,WEST 72 STREET,,MANHATTAN,10023,1,0,0,0,0,0,1,0,Backing Unsafely,-73.98163,40.778606
4407714,2021-04-16,0:30,93 STREET,32 AVENUE,,QUEENS,11369,1,0,0,0,1,0,0,0,Unsafe Speed,-73.87552,40.75868
4407373,2021-04-14,17:55,GRAND CONCOURSE,,,,,0,0,0,0,0,0,0,0,Following Too Closely,-73.90079,40.856045
4407568,2021-04-14,23:36,,,1309      EAST 223 STREET,BRONX,10466,0,0,0,0,0,0,0,0,Passing Too Closely,-73.843864,40.880257
4407707,2021-04-15,20:00,,,13-32     EGGERT PLACE,QUEENS,11691,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,-73.759575,40.60677
4407692,2021-04-16,6:00,218 STREET,,,,,0,0,0,0,0,0,0,0,Unspecified,-73.741875,40.695683
4407615,2021-04-15,15:10,REVIEW AVENUE,RAILROAD AVENUE,,QUEENS,11101,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,,
4407865,2021-04-16,20:00,BELT PARKWAY,,,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,-73.770004,40.667236
4407154,2021-04-14,6:13,,,1725      WEST FARMS ROAD,BRONX,10460,0,0,0,0,0,0,0,0,Unspecified,-73.8825,40.8351
4407637,2021-04-15,14:41,AVENUE M,REMSEN AVENUE,,BROOKLYN,11236,1,0,1,0,0,0,0,0,Unspecified,-73.89868,40.633682
4407354,2021-04-14,11:54,,,21        FLUSHING AVENUE,BROOKLYN,11201,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,-73.977325,40.698116
4407793,2021-04-16,11:50,HUGHES AVENUE,,,,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,-73.89134,40.84747
4407432,2021-04-14,14:00,BRUCKNER BOULEVARD,EAST 138 STREET,,,,0,0,0,0,0,0,0,0,Unspecified,-73.91243,40.8047
4407946,2021-04-16,23:55,FDR DRIVE,,,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,-73.954346,40.762676
4407852,2021-04-16,14:30,UNION TURNPIKE,134 STREET,,QUEENS,11367,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.824486,40.7158
4408249,2021-04-15,23:00,,,339       WEST 39 STREET,MANHATTAN,10018,0,0,0,0,0,0,0,0,Unspecified,-73.99238,40.75584
4456019,2021-09-11,11:30,,,120       DONIZETTI PLACE,BRONX,10475,0,0,0,0,0,0,0,0,Unspecified,-73.83304,40.875942
4407987,2021-04-15,18:00,CROSS ISLAND PARKWAY,,,,,0,0,0,0,0,0,0,0,Following Too Closely,-73.763954,40.772102
4408215,2021-04-14,20:19,,,557       CLASSON AVENUE,BROOKLYN,11238,0,0,0,0,0,0,0,0,Driver Inexperience,-73.95855,40.681602
4408027,2021-04-15,14:36,AVENUE J,NOSTRAND AVENUE,,BROOKLYN,11210,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,-73.946884,40.62677
4407389,2021-04-14,11:16,MONTROSE AVENUE,,,,,1,0,0,0,0,0,1,0,Other Vehicular,-73.94153,40.707493
4407562,2021-04-15,10:00,BRUCKNER BOULEVARD,ROSEDALE AVENUE,,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,-73.867714,40.8252
4407794,2021-04-12,21:30,EAST 183 STREET,3 AVENUE,,BRONX,10457,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.89091,40.854115
4407596,2021-04-15,14:06,ARCHER AVENUE,GUY R BREWER BLVD,,QUEENS,11433,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,,
4407779,2021-04-16,7:00,FDR DRIVE,,,,,1,0,0,0,0,0,1,0,Following Too Closely,-73.94898,40.768875
4407997,2021-04-16,15:21,EAST 80 STREET,PAERDEGAT 10 STREET,,BROOKLYN,11236,0,0,0,0,0,0,0,0,Unspecified,-73.90486,40.629707
4407408,2021-04-15,0:40,JAMAICA AVENUE,249 STREET,,QUEENS,11426,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,-73.71589,40.72654
4408313,2021-04-15,18:00,,,323       VICTORY BOULEVARD,STATEN ISLAND,10301,0,0,0,0,0,0,0,0,Unspecified,-74.08535,40.634415
4456486,2021-09-11,16:30,EAST 233 STREET,PRATT AVENUE,,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,-73.83446,40.889362
4407747,2021-04-15,8:40,SUTTER AVENUE,,,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,-73.89523,40.66937
4408402,2021-04-16,17:25,EAST 233 STREET,BRONX BOULEVARD,,BRONX,10466,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.86137,40.89466
4407702,2021-04-16,6:40,,,341       10 STREET,BROOKLYN,11215,0,0,0,0,0,0,0,0,Unspecified,-73.9878,40.669067
4407652,2021-04-15,14:00,WILLIAMSBURG BRIDGE OUTER ROADWA,,,,,1,0,0,0,0,0,1,0,Following Too Closely,,
4407762,2021-04-15,11:00,102 ROAD,89 STREET,,QUEENS,11416,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,-73.85049,40.681484
4407297,2021-04-14,9:31,BRUCKNER BOULEVARD,STRATFORD AVENUE,,BRONX,10473,0,0,0,0,0,0,0,0,Passing Too Closely,-73.874374,40.82433
4407321,2021-04-14,12:40,WADSWORTH AVENUE,,,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.92841,40.856606
4408100,2021-04-08,21:52,ROCKAWAY PARKWAY,WILLMOHR STREET,,BROOKLYN,11212,0,0,0,0,0,0,0,0,Unspecified,-73.91648,40.65785
4407505,2021-04-14,8:58,BELT PARKWAY,,,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,-73.89022,40.62764
4408047,2021-04-09,1:15,BELT PARKWAY,,,,,0,0,0,0,0,0,0,0,Following Too Closely,-73.98587,40.58401
4407805,2021-04-14,17:30,ROEBLING STREET,NORTH 10 STREET,,BROOKLYN,11211,1,0,1,0,0,0,0,0,Turning Improperly,-73.95341,40.71791
4407697,2021-04-15,0:00,EAST 90 STREET,,,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.94989,40.780437
4407367,2021-04-14,8:30,263 STREET,83 AVENUE,,QUEENS,11004,0,0,0,0,0,0,0,0,Unspecified,-73.70625,40.73973
4407837,2021-04-05,16:21,,,1505      PARK AVENUE,MANHATTAN,10029,3,0,0,0,0,0,3,0,Passing Too Closely,-73.94623,40.7952
4407548,2021-04-14,10:40,PRINCE STREET,JOHNSON STREET,,BROOKLYN,11201,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,-73.98246,40.694794
4407820,2021-04-16,8:30,86 STREET,13 AVENUE,,BROOKLYN,11228,0,0,0,0,0,0,0,0,Unspecified,-74.01393,40.614063
4456635,2021-07-08,16:45,ROEBLING STREET,NORTH 6 STREET,,BROOKLYN,11211,1,0,0,0,1,0,0,0,View Obstructed/Limited,-73.95579,40.715702
4408150,2021-04-16,18:50,AVENUE F,MC DONALD AVENUE,,BROOKLYN,11218,0,0,0,0,0,0,0,0,Unspecified,-73.97762,40.633152
4407842,2021-04-16,15:23,14 AVENUE,86 STREET,,BROOKLYN,11228,1,0,0,0,0,0,1,0,Following Too Closely,-74.01172,40.612736
4407673,2021-04-15,17:55,WILLIAMSBURG STREET WEST,WYTHE AVENUE,,BROOKLYN,11249,2,0,0,0,0,0,2,0,Pavement Slippery,-73.961464,40.70166
4407278,2021-04-14,0:42,EAST 125 STREET,5 AVENUE,,MANHATTAN,10035,0,0,0,0,0,0,0,0,Unspecified,-73.94227,40.80641
4407459,2021-04-14,12:30,WEST 48 STREET,9 AVENUE,,MANHATTAN,10019,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,-73.98987,40.762234
4407514,2021-04-15,8:30,EAST 193 STREET,MARION AVENUE,,BRONX,10458,0,0,0,0,0,0,0,0,Unspecified,-73.8918,40.863647
4408367,2021-04-15,18:36,MERMAID AVENUE,WEST 17 STREET,,BROOKLYN,11224,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,-73.98478,40.576626
4407313,2021-04-14,13:45,85 STREET,23 AVENUE,,BROOKLYN,11214,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.99098,40.60118
4407396,2021-04-14,19:46,51 STREET,3 AVENUE,,BROOKLYN,11220,0,0,0,0,0,0,0,0,Unspecified,-74.01531,40.64721
4407883,2021-04-13,17:11,VERRAZANO BRIDGE UPPER,,,,,0,0,0,0,0,0,0,0,Following Too Closely,,
4407611,2021-04-15,16:18,SUTPHIN BOULEVARD,,,,,0,0,0,0,0,0,0,0,Unsafe Speed,-73.7923,40.681145
4408053,2021-04-15,12:40,SURF AVENUE,WEST 8 STREET,,BROOKLYN,11224,0,0,0,0,0,0,0,0,Backing Unsafely,-73.97655,40.57529
4407905,2021-04-16,17:45,14 AVENUE,COLLEGE POINT BOULEVARD,,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,-73.84574,40.786
4407642,2021-04-15,20:00,BENSON AVENUE,BAY 28 STREET,,BROOKLYN,11214,1,0,1,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,-73.997086,40.601128
4407556,2021-04-15,11:45,HARLEM RIVER DRIVE,,,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,-73.93483,40.827923
4407774,2021-04-05,16:27,,,301       WEST 118 STREET,MANHATTAN,10026,0,0,0,0,0,0,0,0,Unspecified,-73.954636,40.805824
4407360,2021-04-14,13:30,3 AVENUE,,,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,-74.02003,40.642776
4408139,2021-04-14,18:56,PAYSON AVENUE,,,,,1,0,0,0,0,0,1,0,Pavement Defective,-73.92873,40.86674
4407848,2021-04-16,9:10,HYLAN BOULEVARD,STEUBEN STREET,,,,0,0,0,0,0,0,0,0,Unspecified,,
4407401,2021-04-15,1:30,QUEENSBORO BRIDGE UPPER,,,,,0,0,0,0,0,0,0,0,Unspecified,,
4485464,2021-12-10,12:15,NEW DORP LANE,CLAWSON STREET,,,,0,0,0,0,0,0,0,0,Backing Unsafely,-74.11192,40.571625
4408223,2021-04-12,6:00,SUYDAM PLACE,,,,,0,0,0,0,0,0,0,0,Other Lighting Defects,-73.9265,40.678375
4408075,2021-04-14,19:50,EAST 26 STREET,,,,,1,0,0,0,0,0,1,0,Unspecified,-73.984985,40.74209
4407967,2021-04-16,11:30,,,508       JACKSON AVENUE,BRONX,10455,0,0,0,0,0,0,0,0,Unspecified,-73.90941,40.81228
4407875,2021-04-16,23:45,MC DONALD AVENUE,,,,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,-73.97218,40.604195
4407915,2021-04-11,18:45,,,1988      MARMION AVENUE,BRONX,10460,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.886375,40.84383
4408258,2021-04-16,8:30,8 AVENUE,,,,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,-73.988396,40.759163
4408033,2021-04-15,19:39,FLATBUSH AVENUE,CATON AVENUE,,BROOKLYN,11226,1,0,1,0,0,0,0,0,Unspecified,-73.959335,40.652927
4408308,2021-04-14,21:00,MARCY AVENUE,KOSCIUSZKO STREET,,BROOKLYN,11216,2,0,0,0,0,0,2,0,Following Too Closely,-73.94833,40.69097
4407869,2021-04-16,19:00,FDR DRIVE,,,,,0,0,0,0,0,0,0,0,Unspecified,-73.97483,40.718864
4407732,2021-04-15,23:30,,,3289      FULTON STREET,BROOKLYN,11208,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.87389,40.683174
4407684,2021-04-15,17:11,BRUCKNER BOULEVARD,EAST 135 STREET,,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,,
4407602,2021-04-15,2:00,37 AVENUE,82 STREET,,QUEENS,11372,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,-73.884315,40.749744
4407959,2021-04-16,19:54,EAST 20 STREET,PARK AVENUE SOUTH,,MANHATTAN,10010,0,0,0,0,0,0,0,0,Unspecified,-73.98773,40.738316
4408397,2021-04-08,9:21,,,2507      TRATMAN AVENUE,BRONX,10461,0,0,0,0,0,0,0,0,Unspecified,-73.84531,40.839382
4408067,2021-04-16,9:50,,,414       SUTTER AVENUE,BROOKLYN,11212,0,0,0,0,0,0,0,0,Unspecified,-73.90394,40.66806
4408279,2021-04-16,12:10,WEST 32 STREET,,,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.985504,40.74715
4407723,2021-04-14,8:40,RIVERDALE AVENUE,,,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.889915,40.663776
4408198,2021-04-16,23:25,MAJOR DEEGAN EXPRESSWAY,,,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,-73.927284,40.843903
4407501,2021-04-14,20:25,CROSS BRONX EXPY,,,,,2,0,0,0,0,0,2,0,Unspecified,-73.87369,40.836296
