collision_id,crash_date,crash_time,street_name,borough,county,zip_code,latitude,longitude,number_of_persons_injured,number_of_persons_killed,number_of_pedestrians_injured,number_of_pedestrians_killed,number_of_cyclist_injured,number_of_cyclist_killed,number_of_motorist_injured,number_of_motorist_killed,contributing_factor_vehicle
4408257,2021-04-10,18:50,60-15     Maspeth Avenue,Queens,Queens County,11378,40.72313,-73.90614,0,0,0,0,0,0,0,0,Unspecified
4407595,2021-04-15,14:46,Van Wyck Expwy,Queens,Queens County,11367,40.674934,-73.80186,0,0,0,0,0,0,0,0,Unspecified
4407672,2021-04-15,11:10,Ingraham Street & Gardner Avenue,Brooklyn,Kings County,11237,40.708363,-73.92401,0,0,0,0,0,0,0,0,Driver Inattention/Distraction
4407832,2021-04-16,11:20,Greenpoint Avenue & 40 Street,Queens,Kings County,11104,40.739525,-73.92512,0,0,0,0,0,0,0,0,Driver Inattention/Distraction
4407384,2021-04-14,18:04,65 Street & 4 Avenue,Brooklyn,Kings County,11220,40.637997,-74.02136,2,0,0,0,0,0,2,0,Unspecified
4408387,2021-04-14,21:40,Queens Plaza North & Crescent Street,Queens,Queens County,11101,40.750965,-73.94027,1,0,1,0,0,0,0,0,Driver Inattention/Distraction
4407790,2020-04-15,15:20,Gowanus Expy (Bqe),Brooklyn,Kings County,11231,40.671585,-73.99843,0,0,0,0,0,0,0,0,Driver Inattention/Distraction
4407612,2021-04-15,16:10,118 Avenue & 203 Street,Queens,Queens County,11412,40.694294,-73.74868,3,0,0,0,0,0,3,0,Unspecified
4407775,2021-04-08,17:25,West 125 Street,Manhattan,New York County,10011,40.810173,-73.95117,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion
4407864,2021-04-16,9:29,116-18    226 Street,Queens,Queens County,11411,40.694748,-73.73427,1,0,0,0,0,0,1,0,Driver Inattention/Distraction
4407379,2021-04-14,19:30,Jackie Robinson Pkwy,Queens,Queens County,11415,40.687103,-73.89251,0,0,0,0,0,0,0,0,Driverless/Runaway Vehicle
4408054,2021-04-14,15:00,Gerald Court & East 7 Street,Brooklyn,Kings County,11235,0.0,0.0,0,0,0,0,0,0,0,0,Driver Inattention/Distraction
4407156,2021-04-14,3:04,West Fordham Road,Bronx,Bronx County,10468,40.861744,-73.911804,0,0,0,0,0,0,0,0,Unsafe Speed
4407634,2021-04-15,19:45,Cross Island Parkway & Union Turnpike,Queens,Queens County,11426,40.741074,-73.7258,0,0,0,0,0,0,0,0,Unspecified
4408389,2021-04-13,8:24,119 Avenue & 146 Street,Queens,Queens County,11436,40.67875,-73.794,1,0,0,0,0,0,1,0,Traffic Control Disregarded
4407724,2021-04-14,13:16,775       Dumont Avenue,Brooklyn,Kings County,11207,40.666943,-73.890144,0,0,0,0,0,0,0,0,Driver Inattention/Distraction
4407942,2021-04-16,8:30,451       Kingston Avenue,Brooklyn,Kings County,11225,40.6635,-73.94276,0,0,0,0,0,0,0,0,Unspecified
4456714,2021-07-09,14:19,Williamsbridge Road & Morris Park Avenue,Bronx,Bronx County,10461,40.850304,-73.85137,1,0,0,0,0,0,1,0,Failure To Yield Right-Of-Way
4408197,2021-04-16,20:17,Sherman Avenue & East 163 Street,Bronx,Bronx County,10451,40.827824,-73.91934,1,0,0,0,1,0,0,0,Failure To Yield Right-Of-Way
4407847,2021-04-15,16:08,Richmond Road & Summit Avenue,Staten Island,Richmond County,10306,40.575832,-74.12409,1,0,0,0,0,0,1,0,Driver Inexperience
4407403,2021-04-14,10:00,Long Island Expressway,Queens,Queens County,11378,40.730366,-73.91388,0,0,0,0,0,0,0,0,Unspecified
4408120,2021-04-15,17:47,Avenue D & Nostrand Avenue,Brooklyn,Kings County,11226,40.640945,-73.94852,0,0,0,0,0,0,0,0,Unspecified
4407703,2021-04-15,12:00,East 96 Street,Manhattan,New York County,11203,40.784237,-73.947075,0,0,0,0,0,0,0,0,Driver Inattention/Distraction
4407668,2021-04-15,20:29,23 Avenue & 93 Street,Queens,Queens County,11369,40.76803,-73.87722,1,0,0,0,0,0,1,0,Failure To Yield Right-Of-Way
4407570,2021-04-14,13:06,Pitkin Avenue & Thatford Avenue,Brooklyn,Kings County,11212,40.669823,-73.90981,0,0,0,0,0,0,0,0,Unspecified
4408101,2021-04-10,16:28,Remsen Avenue,Brooklyn,Kings County,11236,40.659336,-73.92726,0,0,0,0,0,0,0,0,Driver Inattention/Distraction
4407898,2021-04-16,10:15,Southern Boulevard,Bronx,Bronx County,10458,40.856883,-73.8807099,0,0,0,0,0,0,0,0,Passing Too Closely
4407800,2021-04-16,4:00,323       Stewart Avenue,Staten Island,Richmond County,10314,40.616093,-74.14523,1,0,0,0,0,0,1,0,Driver Inattention/Distraction
4407917,2021-04-16,20:59,87 Street & 25 Avenue,Queens,Queens County,11369,40.763546,-73.88209,0,0,0,0,0,0,0,0,Turning Improperly
4408151,2021-04-15,22:27,465       Ocean Parkway,Brooklyn,Kings County,11218,40.637234,-73.97266,0,0,0,0,0,0,0,0,Unspecified
4407758,2021-04-15,19:00,702       Port Richmond Avenue,Staten Island,Richmond County,10302,40.62614,-74.14276,0,0,0,0,0,0,0,0,Driver Inattention/Distraction
4407780,2021-04-16,6:30,Fdr Drive,Manhattan,New York County,10128,40.7781781,-73.9430657,4,0,0,0,0,0,4,0,Pavement Slippery
4408034,2021-04-16,7:30,2110      Newkirk Avenue,Brooklyn,Kings County,11226,40.638313,-73.95751,0,0,0,0,0,0,0,0,Unspecified
4407998,2021-04-16,9:35,Glenwood Road & Williams Avenue,Brooklyn,Kings County,11207,40.651352,-73.89275,2,0,0,0,0,0,2,0,Unsafe Speed
4407410,2021-04-15,0:08,Brewer Boulevard & 108 Avenue,Queens,Queens County,11433,40.696564,-73.79125,1,0,0,0,0,0,1,0,Aggressive Driving/Road Rage
4408112,2021-04-15,17:30,604       East 11 Street,Manhattan,New York County,10009,40.72728,-73.97906,0,0,0,0,0,0,0,0,Unspecified
4407731,2021-04-16,2:12,Pennsylvania Avenue & Jamaica Avenue,Brooklyn,Kings County,11207,40.67816,-73.897484,0,0,0,0,0,0,0,0,Passing Or Lane Usage Improper
4408095,2021-04-13,16:49,East 241 Street & Bullard Avenue,Bronx,Bronx County,10470,40.905174,-73.85417,2,0,0,0,0,0,2,0,Failure To Yield Right-Of-Way
4456465,2021-09-11,21:00,Saint Anns Avenue & Saint Marys Street,Bronx,Richmond County,10454,40.810387,-73.91521,1,0,0,0,0,0,0,0,Failure To Yield Right-Of-Way
4407470,2021-04-14,15:00,242       West 38 Street,Manhattan,New York County,10018,40.754044,-73.990074,0,0,0,0,0,0,0,0,Driver Inattention/Distraction
4407582,2021-04-14,20:25,21 Street,Queens,Kings County,11101,40.755234,-73.941246,1,0,0,0,0,0,1,0,Passing Or Lane Usage Improper
4408360,2021-04-10,13:45,Waterbury Street & Meserole Street,Brooklyn,Kings County,11206,40.708675,-73.93699,0,0,0,0,0,0,0,0,Driver Inattention/Distraction
4408126,2021-04-16,18:45,902       Utica Avenue,Brooklyn,Kings County,11203,40.65103,-73.93032,0,0,0,0,0,0,0,0,Traffic Control Disregarded
4407395,2021-04-14,0:00,565       47 Street,Brooklyn,Kings County,11220,40.645985,-74.00723,0,0,0,0,0,0,0,0,Passing Too Closely
4407904,2021-04-15,15:05,150 Street & 7 Avenue,Queens,Queens County,11357,40.794773,-73.816185,2,0,0,0,0,0,2,0,Failure To Yield Right-Of-Way
4408288,2021-04-16,21:04,306       Fort Washington Avenue,Manhattan,New York County,10033,40.845467,-73.940475,0,0,0,0,0,0,0,0,Driver Inattention/Distraction
4407961,2021-04-16,0:00,3 Avenue,Brooklyn,Kings County,11251,40.643875,-74.01887,0,0,0,0,0,0,0,0,Unspecified
4407363,2021-04-14,8:20,144-26    Weller Lane,Queens,Queens County,11422,40.658947,-73.73472,0,0,0,0,0,0,0,0,Following Too Closely
4407629,2021-04-15,15:45,Brooklyn Queens Expressway,Brooklyn,Kings County,11104,40.69168,-73.999344,0,0,0,0,0,0,0,0,Following Too Closely
4407641,2021-04-15,18:23,Bay Parkway & Cropsey Avenue,Brooklyn,Kings County,11214,40.59727,-73.99868,0,0,0,0,0,0,0,0,Driver Inattention/Distraction
4408140,2021-04-14,21:20,Ely Avenue & Tillotson Avenue,Bronx,Bronx County,10469,40.878155,-73.84005,0,0,0,0,0,0,0,0,Traffic Control Disregarded
4408226,2021-04-02,22:20,Myrtle Avenue & Broadway,Brooklyn,Kings County,11206,40.696983,-73.935234,1,0,0,0,1,0,0,0,Unspecified
4407500,2021-04-14,16:00,1421      Story Avenue,Bronx,Bronx County,10473,40.821075,-73.882126,0,0,0,0,0,0,0,0,Unspecified
4407558,2021-04-14,11:00,3865      Baychester Avenue,Bronx,Bronx County,10466,40.88765,-73.84167,0,0,0,0,0,0,0,0,Unspecified
4407421,2021-04-14,8:45,124-09    Liberty Avenue,Queens,Queens County,11419,40.687843,-73.82005,0,0,0,0,0,0,0,0,Passing Or Lane Usage Improper
4407743,2021-04-14,22:32,Belmont Avenue & Montauk Avenue,Brooklyn,Bronx County,11208,40.673252,-73.87773,2,0,0,0,0,0,2,0,Driver Inattention/Distraction
4407876,2021-04-09,18:15,Hamilton Avenue & 3 Avenue,Manhattan,New York County,10003,40.733654,-73.9866361,0,0,0,0,0,0,0,0,Unspecified
4408261,2021-04-14,11:00,527       Eastern Parkway,Brooklyn,Kings County,11216,40.6699,-73.95116,0,0,0,0,0,0,0,0,Unspecified
4407965,2021-04-16,15:04,Gowanus Expy (Bqe),Brooklyn,Kings County,11232,40.667683,-73.99608,2,0,0,0,0,0,2,0,Following Too Closely
4407450,2021-04-14,18:10,Farragut Road & Ocean Avenue,Brooklyn,Kings County,11230,40.63529,-73.958206,0,0,0,0,0,0,0,0,Unspecified
4407812,2021-04-13,13:00,76        North 4 Street,Brooklyn,Kings County,11249,40.71772,-73.96202,0,0,0,0,0,0,0,0,Unspecified
4408163,2021-04-16,15:20,Henry Hudson Parkway,Manhattan,New York County,10034,40.857605,-73.93778,4,0,0,0,0,0,4,0,Other Vehicular
4408276,2021-04-16,18:25,West 35 Street,Manhattan,New York County,10011,40.7491,-73.984085,0,0,0,0,0,0,0,0,Traffic Control Disregarded
4407676,2021-04-15,17:03,Kingston Place & Home Lawn Street,Queens,Queens County,11432,40.71493,-73.79316,1,0,0,0,0,0,1,0,Driver Inattention/Distraction
4407868,2021-04-16,8:40,Norfolk Street,Manhattan,New York County,10002,40.721985,-73.98552,0,0,0,0,0,0,0,0,Passing Too Closely
4456784,2021-09-08,18:00,112       Richmond Hill Road,Staten Island,Richmond County,10314,40.5843,-74.16492,0,0,0,0,0,0,0,0,Failure To Yield Right-Of-Way
4408111,2021-04-16,15:00,Atlantic Avenue,Brooklyn,Kings County,11207,40.67983,-73.9583,0,0,0,0,0,0,0,0,Backing Unsafely
4407807,2021-04-15,14:54,Greenpoint Avenue & Manhattan Avenue,Brooklyn,Kings County,11222,40.730198,-73.954254,0,0,0,0,0,0,0,0,Driver Inattention/Distraction
4407706,2021-04-15,9:30,West 135 Street,Manhattan,New York County,10031,40.821117,-73.957466,0,0,0,0,0,0,0,0,Unspecified
4407456,2021-04-14,23:26,Major Deegan Expressway,Bronx,Bronx County,10453,40.849167,-73.92393,0,0,0,0,0,0,0,0,Unsafe Speed
4408050,2021-04-13,17:20,Neptune Avenue,Brooklyn,Kings County,11224,40.579826,-73.97622,0,0,0,0,0,0,0,0,Driver Inattention/Distraction
4407699,2021-04-15,16:20,440       Bergen Street,Brooklyn,Kings County,11217,40.681335,-73.97667,1,0,0,0,0,0,1,0,Other Vehicular
4407605,2021-04-15,7:34,Fdr Drive,Manhattan,New York County,10128,40.756725,-73.96,0,0,0,0,0,0,0,0,Reaction To Uninvolved Vehicle
4407135,2021-04-14,2:10,92-15     Northern Boulevard,Queens,Queens County,11372,40.756557,-73.87594,0,0,0,0,0,0,0,0,Alcohol Involvement
4407661,2021-04-15,15:30,Dewey Place & Herkimer Street,Brooklyn,Kings County,11233,40.67792,-73.9182,0,0,0,0,0,0,0,0,Driver Inattention/Distraction
4407930,2021-04-14,7:44,Avenue U & Ryder Street,Brooklyn,Kings County,11234,40.607876,-73.92554,0,0,0,0,0,0,0,0,Turning Improperly
4407851,2021-04-16,15:16,Belt Parkway,Brooklyn,Kings County,11229,40.607643,-74.03375,0,0,0,0,0,0,0,0,Following Too Closely
4407844,2021-04-15,13:45,Osborne Avenue & Russell Street,Staten Island,Richmond County,10308,40.540188,-74.149,0,0,0,0,0,0,0,0,Passing Or Lane Usage Improper
4407630,2021-04-15,0:00,305       96 Street,Brooklyn,Kings County,11209,40.616306,-74.03348,0,0,0,0,0,0,0,0,Driver Inattention/Distraction
4407383,2021-04-14,19:40,Forest Park Drive & Myrtle Avenue,Queens,Queens County,11418,40.7030404,-73.8686786,0,0,0,0,0,0,0,0,Other Vehicular
4408202,2021-04-13,14:44,Rockaway Beach Boulevard & Beach 102 Street,Queens,Queens County,11693,40.583874,-73.823044,1,0,0,0,0,0,1,0,Turning Improperly
4407516,2021-04-14,9:30,Bainbridge Avenue & East 208 Street,Bronx,Bronx County,10467,40.877827,-73.879585,0,0,0,0,0,0,0,0,Unsafe Lane Changing
4407317,2021-04-14,13:20,Queens Boulevard,Queens,Queens County,11373,40.714554,-73.83147,1,0,0,0,0,0,1,0,Following Too Closely
4408210,2021-04-15,16:00,37 Avenue,Queens,Kings County,11205,40.763668,-73.82303,0,0,0,0,0,0,0,0,Passing Or Lane Usage Improper
4407894,2021-04-16,20:24,Pelham Parkway,Bronx,Bronx County,10467,40.8572318,-73.86841,1,0,0,0,0,0,1,0,Unsafe Speed
4408354,2021-04-16,16:25,Brooklyn Queens Expressway,Brooklyn,Kings County,11104,40.705246,-73.95908,0,0,0,0,0,0,0,0,Driver Inattention/Distraction
4407911,2021-04-15,15:45,Ulmer Street & 26 Avenue,Queens,Queens County,11354,40.77451,-73.838036,0,0,0,0,0,0,0,0,Following Too Closely
4456516,2021-09-09,16:45,1400      York Avenue,Manhattan,New York County,10021,40.768482,-73.95255,1,0,1,0,0,0,0,0,Driver Inattention/Distraction
4407839,2021-04-08,13:25,1844      Lexington Avenue,Manhattan,New York County,10029,40.797405,-73.942535,0,0,0,0,0,0,0,0,Driver Inattention/Distraction
4408084,2021-04-01,15:10,484       2 Avenue,Manhattan,New York County,10016,40.74058,-73.978935,0,0,0,0,0,0,0,0,Driver Inattention/Distraction
4407510,2021-04-14,12:12,823       East 169 Street,Bronx,Bronx County,10459,40.829723,-73.8981,1,0,0,0,0,0,1,0,Unspecified
4407992,2021-04-05,9:15,Parsons Boulevard & 59 Avenue,Queens,Queens County,11365,40.7406,-73.81025,1,0,1,0,0,0,0,0,Backing Unsafely
4408252,2021-04-16,16:20,49-29     Metropolitan Avenue,Queens,Queens County,11385,40.71363,-73.917885,0,0,0,0,0,0,0,0,Backing Unsafely
4408221,2021-04-15,9:00,Caton Avenue & East 7 Street,Brooklyn,Kings County,11218,40.647594,-73.97351,1,0,0,0,0,0,1,0,Unspecified
4456756,2021-08-28,18:00,8 Avenue,Manhattan,Kings County,11205,40.760403,-73.98748,0,0,0,0,0,0,0,0,Unspecified
4408030,2021-04-10,11:15,Forsyth Street & Delancey Street,Manhattan,New York County,10002,40.71975,-73.992165,1,0,1,0,0,0,0,0,Driver Inattention/Distraction
4407787,2021-04-13,13:40,University Avenue,Bronx,Bronx County,10453,40.834503,-73.93037,0,0,0,0,0,0,0,0,Unspecified
4407646,2021-04-15,15:34,450       Bay Street,Staten Island,Richmond County,10304,40.63115,-74.076454,1,0,1,0,0,0,0,0,Failure To Yield Right-Of-Way
4408195,2021-04-10,8:50,East 167 Street,Bronx,Bronx County,10452,40.835724,-73.92129,0,0,0,0,0,0,0,0,Following Too Closely
4407571,2021-04-15,12:15,355       Bard Avenue,Staten Island,Richmond County,10310,40.6354,-74.106674,0,0,0,0,0,0,0,0,Unspecified
4407908,2021-04-07,14:30,135-02    20 Avenue,Queens,Queens County,11356,40.781647,-73.833664,0,0,0,0,0,0,0,0,Driver Inattention/Distraction
4407427,2021-04-14,5:39,9         Flatbush Avenue,Brooklyn,Kings County,11217,40.68837,-73.98056,3,0,0,0,0,0,3,0,Driver Inattention/Distraction
4408409,2021-04-16,22:00,Madison Avenue & East 101 Street,Manhattan,New York County,10029,40.790417,-73.95184,0,0,0,0,0,0,0,0,Other Vehicular
4408121,2021-04-15,20:00,Remsen Avenue & Ditmas Avenue,Brooklyn,Kings County,11236,40.6481,-73.91474,0,0,0,0,0,0,0,0,Driver Inattention/Distraction
4407954,2021-04-16,14:00,91-48     193 Street,Queens,Queens County,11423,40.71275,-73.7673,0,0,0,0,0,0,0,0,Driver Inattention/Distraction
4407755,2021-04-14,8:45,Belt Parkway,Brooklyn,Kings County,11229,40.60069,-74.010056,0,0,0,0,0,0,0,0,Traffic Control Disregarded
4407438,2021-04-14,17:00,98-32     57 Avenue,Queens,Queens County,11368,40.738068,-73.861046,0,0,0,0,0,0,0,0,Driver Inattention/Distraction
4408419,2021-04-15,23:09,Lefferts Boulevard & 111 Avenue,Queens,Queens County,11420,40.680496,-73.821365,0,0,0,0,0,0,0,0,Passing Too Closely
4408036,2021-04-16,15:32,1406      East 21 Street,Brooklyn,Kings County,11210,40.61924,-73.954124,0,0,0,0,0,0,0,0,Failure To Yield Right-Of-Way
4407871,2021-04-16,22:45,80 Street & Colonial Road,Brooklyn,Kings County,11209,40.629105,-74.034645,0,0,0,0,0,0,0,0,Unspecified
4407551,2021-04-14,11:40,Knickerbocker Avenue & Himrod Street,Brooklyn,Kings County,11237,40.699818,-73.920135,0,0,0,0,0,0,0,0,Passing Too Closely
4407481,2021-04-14,14:15,Clearview Expressway & 26 Avenue,Brooklyn,New York County,10007,40.7127281,-74.0060152,1,0,0,0,0,0,1,0,Driver Inattention/Distraction
4407341,2021-04-14,10:10,Murdock Avenue & Farmers Boulevard,Queens,Queens County,11412,40.69802,-73.7623,1,0,0,0,0,0,1,0,Driver Inattention/Distraction
4407974,2021-04-10,0:00,West 64 Street,Manhattan,New York County,10011,40.73547,-73.99687389240245,0,0,0,0,0,0,0,0,Passing Or Lane Usage Improper
4408310,2021-04-15,20:00,Greenfield Avenue & Osgood Avenue,Staten Island,New York County,10304,40.7127281,-74.0060152,0,0,0,0,0,0,0,0,Unspecified
4408040,2021-04-16,12:30,Ocean Parkway & Avenue H,Brooklyn,Kings County,11230,40.62893,-73.971375,0,0,0,0,0,0,0,0,Unspecified
4408069,2021-04-16,16:15,460       West 155 Street,Manhattan,New York County,10032,40.831177,-73.942085,0,0,0,0,0,0,0,0,Driver Inattention/Distraction
4408267,2021-04-02,18:00,Bergen Street & Utica Avenue,Brooklyn,Kings County,11213,40.675037,-73.930534,0,0,0,0,0,0,0,0,Passing Or Lane Usage Improper
4407358,2021-04-14,19:01,2820      Snyder Avenue,Brooklyn,Kings County,11226,40.64884,-73.95102,0,0,0,0,0,0,0,0,Driver Inattention/Distraction
4455876,2021-09-11,13:30,Northern Boulevard & 204 Street,Queens,Queens County,11361,40.757725,-73.779274,0,0,0,0,0,0,0,0,Driver Inattention/Distraction
4407695,2021-04-15,10:13,525       East 72 Street,Manhattan,New York County,10021,40.766586,-73.9531,0,0,0,0,0,0,0,0,Passing Too Closely
4407265,2021-04-14,9:40,Bruckner Expressway & East Tremont Avenue,Bronx,Bronx County,10465,40.833126,-73.828285,0,0,0,0,0,0,0,0,Unspecified
4408300,2021-04-10,22:06,1055      University Avenue,Bronx,Bronx County,10452,40.834675,-73.930275,4,0,0,0,0,0,4,0,Following Too Closely
4407768,2021-04-13,8:04,East 13 Street & Avenue T,Brooklyn,Kings County,11229,40.600883,-73.958694,1,0,0,0,0,0,0,0,Driver Inattention/Distraction
4407680,2021-04-15,23:06,Marion Avenue & East 193 Street,Bronx,Kings County,10458,40.863647,-73.8918,1,0,0,0,0,0,1,0,Traffic Control Disregarded
4407494,2021-04-14,12:00,33        Ferndale Avenue,Staten Island,Richmond County,10314,40.593002,-74.159,0,0,0,0,0,0,0,0,Passing Too Closely
4408304,2021-04-10,4:45,Throop Avenue & Greene Avenue,Brooklyn,Kings County,11221,40.689426,-73.94223,0,0,0,0,0,0,0,0,Traffic Control Disregarded
4407827,2021-04-14,17:30,West 34 Street,Manhattan,New York County,10011,40.75458,-73.99915,0,0,0,0,0,0,0,0,Passing Or Lane Usage Improper
4407399,2021-04-14,22:40,Long Island Expressway,Queens,Queens County,11367,40.741394,-73.82303,2,0,0,0,0,0,2,0,Unspecified
4407740,2021-04-14,12:47,Hendrix Street & Atlantic Avenue,Brooklyn,Kings County,11207,40.676594,-73.89038,2,0,0,0,0,0,2,0,Turning Improperly
4408392,2021-04-16,14:30,East 64 Street,Manhattan,New York County,10065,40.76468,-73.9643,0,0,0,0,0,0,0,0,Backing Unsafely
4407822,2021-04-15,0:00,West 155 Street & Broadway,Manhattan,Kings County,10032,40.832764,-73.94583,3,0,0,0,0,0,3,0,Driver Inattention/Distraction
4407655,2021-04-14,6:55,Brooklyn Queens Expressway,Brooklyn,Kings County,11104,40.698544,-73.96236,0,0,0,0,0,0,0,0,Following Too Closely
4407712,2021-04-14,19:00,72-24     Broadway,Queens,Queens County,11372,40.747536,-73.89344,0,0,0,0,0,0,0,0,Unspecified
